"censusblock_id","tr10","tr50","tr500","tr100","tr25","tr2","tr5"
6643,0.9133394272,0.8657848951,0.8026136732,0.8452280932,0.8850676497,0.9525111051,0.9288481359
6644,0.9712,0.9556442715,0.9213126534,0.9514842419,0.9598048414,0.9816,0.9756
6645,0.9473596266,0.9205314565,0.8769704537,0.9073288121,0.9320813558,0.9686,0.9565254648
6646,0.948273935,0.9283983454,0.894181745,0.9195803469,0.9371691905,0.969,0.9579520924
6647,0.9594315847,0.9411444738,0.8968083048,0.9290898851,0.949539818,0.9758,0.9676
6648,0.9381564175,0.9063255759,0.863935812,0.8913284887,0.9193736057,0.960336937,0.9485662906
6649,0.8637500061,0.8112063377,0.7424813148,0.7909574024,0.8325635585,0.9169652571,0.8905267863
6650,0.8449203217,0.7804036718,0.6945067848,0.7523144298,0.8089614489,0.908334988,0.8704649393
6651,0.8777176124,0.8238515333,0.7531051061,0.8015615574,0.8493930879,0.9283295768,0.899106468
6652,0.9054929488,0.8675469879,0.8172045232,0.8544675218,0.8842415848,0.9408322011,0.9192629399
6653,0.914908267,0.8826120115,0.8374803026,0.8682608681,0.8973159236,0.9465149303,0.9298383679
6654,0.8578889965,0.8076988218,0.7305582568,0.7836799577,0.828356954,0.917296629,0.8852140875
6655,0.9303044382,0.8981463538,0.8554175237,0.8845248595,0.9133779252,0.9596717175,0.9446873961
6656,0.8189451946,0.7433345096,0.6321063778,0.7074201244,0.7780607631,0.8975767146,0.850806781
6657,0.8973505833,0.8535082933,0.7910968255,0.8343013179,0.8740585349,0.9439508437,0.9207517441
6658,0.9341574196,0.9080928076,0.8672350031,0.8963489888,0.9210798121,0.9613967262,0.9461876593
6659,0.9196128784,0.8919846304,0.8454708861,0.8791795469,0.9017418976,0.9486240698,0.9309227218
6660,0.9224593309,0.8876875092,0.8525419965,0.8755602822,0.9014768761,0.9518099578,0.939088929
6661,0.9413202865,0.914484448,0.880417945,0.9045262944,0.9257763067,0.9620438254,0.9505037976
6662,0.9600412505,0.9436212947,0.9146211786,0.9364863658,0.9519811735,0.9744,0.9655032932
6663,0.9440058476,0.9171896786,0.8797194628,0.9053178385,0.9304630165,0.9643978286,0.9515953405
6664,0.9515116531,0.9321735978,0.9042095693,0.9232284248,0.9420585927,0.969,0.9594799811
6665,0.960876119,0.945850763,0.9163446318,0.9371311856,0.9525327359,0.976,0.968
6666,0.9109241106,0.8731823903,0.8138086087,0.8555426196,0.8900590691,0.947655269,0.9280861467
6667,0.9359601528,0.9068708153,0.8592392764,0.8930128839,0.9191346121,0.9611737192,0.947799295
6668,0.960353465,0.9420673477,0.9102567037,0.9334567419,0.9500007503,0.9774,0.969
6669,0.9418618163,0.9182251707,0.8791996271,0.9075767353,0.9304046696,0.9654,0.9540477181
6670,0.9309850921,0.8975452152,0.8501105729,0.8830547283,0.9136207449,0.9619387985,0.9467445493
6671,0.9756,0.9630645129,0.9404182933,0.9589918346,0.9685687389,0.9854,0.9798
6672,0.9666239012,0.9506992838,0.9236014002,0.9410764102,0.9582183999,0.9806,0.973
6673,0.9409295751,0.9118264598,0.8697142265,0.9007557017,0.9207881068,0.963679555,0.9507179498
6674,0.9344561706,0.9067471697,0.8687153205,0.8974396252,0.9207953384,0.9608743877,0.945253047
6675,0.9085350634,0.8699194057,0.8075518665,0.8523396979,0.8874842984,0.9414462169,0.9220729177
6676,0.9512727294,0.9251184581,0.8803164961,0.9092402481,0.9363741958,0.9722,0.961578858
6677,0.936059835,0.9090179627,0.8562603698,0.8976477825,0.9215766876,0.9662,0.9477690998
6678,0.9420045483,0.913660855,0.8642090359,0.8999235315,0.9262877824,0.9668,0.9530876215
6679,0.9366761414,0.9090294257,0.8661737165,0.8950097058,0.9217642577,0.961543957,0.9479267521
6680,0.8714120785,0.8199134375,0.7502147296,0.7981089629,0.841485309,0.9203243677,0.8912367074
6681,0.9206551854,0.8854815301,0.8321236987,0.8681521459,0.9021756812,0.9522107412,0.9356320297
6682,0.9431832028,0.9140600527,0.8683922043,0.900956157,0.9279572439,0.9676,0.9547419191
6683,0.9425773747,0.9128303228,0.860591527,0.9010187428,0.9272829425,0.9674,0.9540495469
6684,0.9786,0.9654836111,0.937673257,0.9562820487,0.9738,0.9872,0.9824
6685,0.967414215,0.9474149949,0.9109842814,0.9390073782,0.9568127992,0.981,0.9738
6686,0.909138947,0.8640891916,0.7965376384,0.844513826,0.8830432753,0.9528327881,0.9300237086
6687,0.8760223995,0.8089220368,0.7064806639,0.7794346886,0.8400652895,0.935723596,0.9059718724
6688,0.9268966218,0.8767703812,0.796584746,0.8547757232,0.9030339243,0.9615017846,0.9451230891
6689,0.9577093812,0.9326311088,0.8881098609,0.9205905089,0.9430073304,0.978,0.9692
6690,0.8994084215,0.8511721006,0.77932885,0.8288426184,0.8720912056,0.9461831165,0.919515089
6691,0.8232898959,0.7522311613,0.651039356,0.7196939023,0.7821439046,0.8933579549,0.8518622886
6692,0.9054301624,0.8638401296,0.8033630081,0.8423056008,0.8814161805,0.9451293509,0.9228404794
6693,0.8776109396,0.8316166587,0.7677411804,0.8112780326,0.8506729436,0.9212627156,0.8950590638
6694,0.9067494248,0.8743068856,0.8192636496,0.8590916685,0.8883925267,0.9451833662,0.9219801472
6695,0.8916158222,0.851757278,0.7958124965,0.8331702302,0.8704329783,0.9293906734,0.905666716
6696,0.8925895076,0.8518131866,0.79937056,0.8347583386,0.8683721638,0.9311804635,0.908997626
6697,0.9167345104,0.8821981632,0.8266392554,0.865944367,0.898224875,0.9493027681,0.9317514439
6698,0.9338994294,0.9040543862,0.8552314498,0.8890831419,0.9175495451,0.9603007826,0.9468730111
6699,0.9130048472,0.8712569577,0.8128289146,0.853708055,0.8898549155,0.9482566757,0.9284365592
6700,0.9244747077,0.8784068966,0.8138092534,0.8582875639,0.8974430355,0.9611120168,0.9412866792
6701,0.8370587984,0.7623432991,0.6466395329,0.7251852669,0.7945707804,0.9074059979,0.8675655288
6702,0.9192120787,0.8797609474,0.8191950603,0.862554004,0.896356499,0.9542438911,0.9344731276
6703,0.8791457826,0.825636802,0.7482363008,0.8023606135,0.8498378046,0.9296821267,0.902766499
6704,0.8682531311,0.8128494114,0.7345101173,0.7863428394,0.8367634328,0.9223078196,0.8920876289
6705,0.8473691058,0.7863005914,0.6963096402,0.7581323679,0.8120147937,0.9099534279,0.8737246747
6706,0.8671229476,0.8113619437,0.7348209611,0.787733116,0.8360700345,0.9227231329,0.891695967
6707,0.8971551439,0.8524186548,0.7894873505,0.8348244752,0.8732920465,0.9384523956,0.9162981086
6708,0.9152473694,0.8784025891,0.8212042398,0.8597948439,0.8953702273,0.9488145933,0.9292603909
6709,0.9389294252,0.909302179,0.8611321335,0.8949301245,0.9238256813,0.9632374756,0.950592253
6710,0.9294636274,0.8928715652,0.8374722955,0.8758716534,0.9084550531,0.9580633625,0.943584607
6711,0.7534205264,0.688681798,0.6000030852,0.6604837952,0.722242625,0.8519228683,0.786899282
6712,0.8955523088,0.8364263421,0.7528226234,0.8096624541,0.8637285608,0.9475505962,0.9195708394
6713,0.8773594142,0.8150228933,0.7310314936,0.7865242225,0.8425742302,0.9297724952,0.8987385965
6714,0.9031157946,0.856724844,0.7871399252,0.8362010547,0.8772779182,0.9452386213,0.9215843775
6715,0.9633211323,0.9445434696,0.9071395314,0.9346655281,0.9532403912,0.9788,0.9706
6716,0.8221914719,0.7482385223,0.6409634993,0.7169541165,0.7832881175,0.8926978921,0.8524186283
6717,0.8918594797,0.8448466824,0.7785007821,0.8246322551,0.8656009652,0.9389888172,0.91416671
6718,0.9072096895,0.862680043,0.8004840409,0.8435479545,0.88339899,0.9498287838,0.9272764234
6719,0.8921562513,0.8461719836,0.781470121,0.8253119166,0.8703687322,0.9360459845,0.9123579211
6720,0.869368981,0.8095203841,0.7318297103,0.7845522605,0.8378714198,0.9228951823,0.8916748612
6721,0.9151281315,0.875204462,0.8184280496,0.8581979348,0.8926030151,0.9511265735,0.9319423609
6722,0.9115075951,0.8738808432,0.8204708619,0.8573007302,0.8913187032,0.9522523927,0.9305911967
6723,0.8188847084,0.7535740401,0.6614937818,0.7243506574,0.7829370105,0.8857059432,0.847573783
6724,0.8493597617,0.793330794,0.7187094747,0.7688045826,0.818538228,0.9071212693,0.8716284437
6725,0.7410609378,0.6457459879,0.5123344245,0.6049107904,0.6879972382,0.8388139006,0.7829730605
6726,0.7204464268,0.6182300028,0.4808744458,0.5760567032,0.6634146226,0.8219639404,0.764718381
6727,0.9173699817,0.8723931579,0.8096603753,0.8495461781,0.89097795,0.9597072339,0.9373316956
6728,0.937043716,0.90484617,0.8510345387,0.8877110724,0.9198208566,0.9646178552,0.9485855724
6729,0.8723080443,0.8114384641,0.7288933411,0.7871501863,0.8354879596,0.9327611556,0.8998793006
6730,0.894831708,0.8447263372,0.7803303483,0.8259474226,0.8667738527,0.9413377347,0.9163147717
6731,0.9208254307,0.8875833713,0.8290648718,0.8730752146,0.9033430867,0.9546316856,0.9341783176
6732,0.9500735908,0.9201778347,0.875212923,0.9056831661,0.9317505623,0.971,0.9570942444
6733,0.8461954323,0.7788997759,0.6782238892,0.7474716978,0.8069977107,0.9095420789,0.873559381
6734,0.9149910006,0.8727497609,0.8032837996,0.8521879601,0.8907303609,0.9536869061,0.9331632905
6735,0.862288267,0.7992094663,0.7144548291,0.7736181782,0.8257782987,0.9206050239,0.8884819566
6736,0.9654677711,0.9408801608,0.8914829436,0.9290352148,0.9499298998,0.9798,0.9724
6737,0.9581047464,0.9345013851,0.9000449138,0.9236276371,0.9454025973,0.9764,0.9676
6738,0.8061029971,0.7252680217,0.6152731769,0.6933102319,0.7607500603,0.8840753084,0.8388999148
6739,0.9060723974,0.8734180556,0.8107794796,0.8563703629,0.887224481,0.9428531021,0.9227843721
6740,0.8611591628,0.8087440618,0.7386743614,0.7864967941,0.8312446471,0.9200225623,0.8872946074
6741,0.8293523098,0.7560471621,0.6571703205,0.7262289253,0.7871206693,0.8968414651,0.858918746
6742,0.8783685131,0.8274210521,0.755860768,0.8051689742,0.8514697306,0.9265548363,0.8991229734
6743,0.9081676822,0.8685339535,0.803491445,0.8503430617,0.8873416012,0.9458368082,0.9265003997
6744,0.901938577,0.8579492669,0.7951696637,0.8391939848,0.8749444757,0.9418805398,0.9200214661
6745,0.8557856391,0.7991900527,0.7171253291,0.7742293017,0.8252466085,0.9142258254,0.8782253954
6746,0.7746886919,0.6885948031,0.5758347327,0.6546492665,0.7269164835,0.8631098992,0.8100864404
6747,0.9034009149,0.8567134412,0.7836454279,0.8332437791,0.8775194749,0.9469990777,0.9221281
6748,0.8293434672,0.7597512863,0.6707374773,0.7356226229,0.7892404102,0.9040679277,0.8596791924
6749,0.8270972427,0.7522470845,0.6465958009,0.7205589735,0.7853462226,0.8980463251,0.8566281025
6750,0.8415732184,0.7782050766,0.6895549527,0.7493096315,0.8053659115,0.9095779084,0.8712127707
6751,0.889671739,0.8367287682,0.7696925456,0.8169718568,0.8594225839,0.9374909358,0.9106859634
6752,0.8971384397,0.848867889,0.7726264462,0.826235693,0.8699362861,0.9410573754,0.916328513
6753,0.9436669792,0.9153762696,0.8706962088,0.9021047771,0.9281379782,0.9674,0.9546559454
6754,0.896306404,0.8464458949,0.7728486314,0.8227335918,0.8677155298,0.9393067405,0.9150385137
6755,0.8156713887,0.7394924807,0.6297988572,0.706688374,0.771941027,0.8925348282,0.849257288
6756,0.8532319426,0.7869931523,0.6965502815,0.7586954383,0.8172023084,0.9160775914,0.880846143
6757,0.9158235765,0.8690208643,0.795940246,0.8452779908,0.8904386233,0.9512871694,0.9326258981
6758,0.9503101812,0.9174258014,0.8800002502,0.9040466562,0.9327449885,0.9728,0.9607098499
6759,0.8681387577,0.810443774,0.7326844531,0.7853143484,0.8386329713,0.921781719,0.8911189306
6760,0.7258237467,0.6233278994,0.4759691128,0.5777493972,0.6675754133,0.8282625119,0.770260472
6761,0.8850922009,0.8339719274,0.7631856251,0.8113874827,0.8564729253,0.9354595116,0.9068392401
6762,0.7908191411,0.7176588549,0.6103925578,0.6834466579,0.7484455514,0.8780645737,0.8273445899
6763,0.6232808541,0.485287365,0.3446420312,0.4213949982,0.5449867446,0.7751913093,0.6845506787
6764,0.88106481,0.8262312212,0.7495004541,0.805090482,0.8510005192,0.9365248888,0.9041083222
6765,0.7515443543,0.648273383,0.5224226798,0.6106064991,0.6950152818,0.8585192249,0.7972602857
6766,0.8737491692,0.8080926249,0.7242429314,0.7803005159,0.8366877535,0.9350933649,0.8978057028
6767,0.8974991678,0.8495143461,0.7797236055,0.8294927404,0.8712762621,0.9396945281,0.9169469555
6768,0.971,0.9537403811,0.918538903,0.9450172488,0.9601540739,0.9818,0.9756
6769,0.9040524503,0.8615689742,0.7988784904,0.8438696734,0.8821200402,0.9437587005,0.9194790525
6770,0.9434937389,0.9127058248,0.8685192425,0.9001576993,0.9270023141,0.9678,0.9549985312
6771,0.9541337249,0.9275605485,0.8881724653,0.9146006226,0.9380885487,0.9744,0.9649299549
6772,0.9450470489,0.9220362518,0.8796259257,0.9064671103,0.9315226345,0.9688,0.9548846145
6773,0.8861799648,0.8283407076,0.748573447,0.8040291047,0.8524804689,0.9363915819,0.9071815566
6774,0.9127241774,0.8728101699,0.8150440594,0.8566675655,0.8905215072,0.9471191639,0.9275417384
6775,0.8575273421,0.7987488573,0.7114957217,0.7719087988,0.8240497886,0.9198405411,0.8833209627
6776,0.8975898341,0.8519276155,0.7791268834,0.8280062379,0.873768451,0.9412337332,0.9175484658
6777,0.8368415148,0.7649834634,0.6658745423,0.7334881339,0.7952925597,0.9069027037,0.8672235272
6778,0.8555948928,0.7917738263,0.7094468344,0.7668232638,0.8199210521,0.9139206856,0.8795947991
6779,0.8563491988,0.7912714598,0.7066250815,0.7637661915,0.8191577429,0.9209288362,0.8823296094
6780,0.8528516982,0.8012163138,0.7256565535,0.7724208743,0.8251785344,0.9257363375,0.8823069116
6781,0.9101874975,0.8563055781,0.7895503806,0.8378039421,0.8816852124,0.9504130393,0.9304784709
6782,0.9079505975,0.8655563454,0.8063030702,0.8467614068,0.8860348306,0.94946372,0.9254696713
6783,0.9397917843,0.9077193027,0.8559623029,0.8944696471,0.9206027014,0.9658,0.9516170697
6784,0.8742024129,0.8187916787,0.7485604359,0.7983158348,0.8397594779,0.9249219195,0.8960536415
6785,0.9335953798,0.9042495791,0.8546192719,0.8903375401,0.9172788381,0.9624563098,0.9458598528
6786,0.9297914584,0.89777049,0.845536158,0.8821194974,0.9123294014,0.9592537622,0.9417873809
6787,0.8950091512,0.8499750146,0.7748027887,0.8266786428,0.8694676449,0.9371201777,0.9129604608
6788,0.8706711582,0.8176136032,0.7446506199,0.7956893748,0.8404531521,0.927188826,0.8946827098
6789,0.4645175557,0.458035929,0.4503056878,0.4552644876,0.4611764174,0.5786376533,0.4680471784
6790,0.9090347452,0.8637639805,0.7991136784,0.8436380779,0.8839531983,0.9529349954,0.9289576619
6791,0.8254764521,0.7510336515,0.6515784677,0.7188871984,0.7874872876,0.8960656368,0.85488812
6792,0.8882675049,0.8327216079,0.7547431297,0.8077739264,0.8528338985,0.9406841345,0.9104105495
6793,0.8421568902,0.7708245624,0.6729087075,0.7419354282,0.8018011964,0.9091195208,0.8736024936
6794,0.8597070278,0.8002007634,0.7136211501,0.7747650745,0.8258166566,0.919557941,0.884029819
6795,0.9216200198,0.8847215455,0.8341355198,0.8686245296,0.902825557,0.9571400178,0.9384009827
6796,0.9576099105,0.9361469437,0.9020328037,0.9268167159,0.9446837394,0.9752,0.9660293864
6797,0.9416252957,0.9099260281,0.8656884251,0.8963945346,0.9267781734,0.967,0.9530087644
6798,0.9467183404,0.9164771028,0.8722467645,0.9028088718,0.9308212893,0.9704,0.9586353667
6799,0.8842488567,0.8363052468,0.762938377,0.8137895923,0.8569208986,0.9328221532,0.9065203775
6800,0.885441987,0.8364198332,0.7665873314,0.8135666988,0.858014796,0.9345035508,0.9053031264
6801,0.9083068368,0.8712884413,0.8100590551,0.8522133789,0.8872079299,0.946970315,0.9267688498
6802,0.9104890802,0.871352807,0.8107513821,0.8507635985,0.8881622368,0.9493791879,0.9272119155
6803,0.8983393616,0.8494781966,0.7765109927,0.8262644518,0.8726901427,0.9442096158,0.9174221773
6804,0.9243149597,0.8860737494,0.8383442033,0.8707939303,0.9044144503,0.9596323781,0.9370764916
6805,0.9269748042,0.8938834535,0.845241343,0.8822548402,0.9087436397,0.9572783781,0.9399231815
6806,0.9114985172,0.8730857903,0.8175089857,0.8582707591,0.8909776253,0.9492416836,0.9278721714
6807,0.8920447431,0.8478983122,0.7823813352,0.8271093088,0.8685786237,0.9341300903,0.9094659178
6808,0.7058029778,0.5907289135,0.4335405739,0.5425380224,0.6414699355,0.8281116744,0.7559298575
6809,0.9088852683,0.8695818206,0.8035417409,0.8491570298,0.887174838,0.9501974145,0.9304037539
6810,0.9357729738,0.8973393389,0.8456760659,0.8836030273,0.9142069347,0.966,0.9497608045
6811,0.9343254731,0.9018021579,0.8553818748,0.8872630968,0.9161483343,0.9639711189,0.9480586943
6812,0.8536698124,0.7926510545,0.708515711,0.7646118853,0.8196904008,0.9121832762,0.8781339892
6813,0.919971791,0.8841505547,0.8331607891,0.8666101535,0.8997562947,0.9547103599,0.9344086729
6814,0.8488723041,0.7831412213,0.6944635285,0.7529462293,0.8131724026,0.9113685836,0.8767085563
6815,0.8556517725,0.7942370349,0.704548187,0.7661764645,0.8212437385,0.9139594412,0.8815772432
6816,0.8994576656,0.8531098021,0.7881986188,0.8326647974,0.8745337007,0.9409484308,0.9193082908
6817,0.8355568317,0.76650884,0.669047263,0.7359962116,0.79651645,0.9017644509,0.8649122741
6818,0.9517831492,0.9318788529,0.900023323,0.9230414885,0.9415061395,0.9712,0.9608793634
6819,0.9580368557,0.9385617302,0.9071163901,0.928117617,0.9484138477,0.975,0.9662793839
6820,0.9599099535,0.9417459544,0.90956364,0.9339277661,0.9510595148,0.9754,0.9672
6821,0.9417485039,0.9138254333,0.8696627786,0.9020677244,0.9241037201,0.9634828421,0.9514475744
6822,0.9601599171,0.9405742035,0.9043530738,0.9314563944,0.9507243106,0.976,0.968
6823,0.8387140349,0.7726161639,0.6787433652,0.7443987055,0.8008204786,0.9033475688,0.8668476454
6824,0.9637856777,0.9448070132,0.9179459549,0.9374812158,0.9537191766,0.9774,0.97
6825,0.9609110391,0.9442144821,0.9155210173,0.9363279053,0.9507581152,0.976,0.968
6826,0.933540366,0.8946016931,0.835038399,0.8788215162,0.9123661416,0.9637629277,0.9458192074
6827,0.9451275088,0.9145899882,0.8709595774,0.9014362614,0.9316179503,0.9702,0.9559742505
6828,0.9219530441,0.8879994365,0.8286395485,0.8684889108,0.903879483,0.951257491,0.9345534662
6829,0.916784684,0.8796742595,0.8223148774,0.8649092487,0.8955981717,0.9520100327,0.933304857
6830,0.8918668751,0.8439501704,0.7845709029,0.8266405259,0.8626228501,0.9392881401,0.9152204795
6831,0.974,0.9608242762,0.9335305935,0.951776632,0.9653232364,0.985,0.9788
6832,0.9614712186,0.9377967526,0.8981062062,0.9233081224,0.9485578214,0.9786,0.97
6833,0.8176220309,0.7529239184,0.65819161,0.7229800347,0.7806140248,0.8852275023,0.8460521405
6834,0.8861302906,0.8435748959,0.7871889282,0.8261285808,0.8619332966,0.9283458549,0.9042279398
6835,0.9332282757,0.8935645219,0.8249115925,0.8739243407,0.9112507913,0.9658,0.9461301214
6836,0.8349347483,0.7637238672,0.6565970108,0.7291645207,0.795723631,0.9090847945,0.8652697709
6837,0.8861164194,0.8485111208,0.7977219853,0.8313024973,0.8654342561,0.9275867869,0.9050661708
6838,0.8505936571,0.7992593113,0.7294971068,0.7789256177,0.823360222,0.906123183,0.8760614878
6839,0.7738398137,0.6947315913,0.5895114199,0.6619631881,0.7291115868,0.8553763544,0.8072469767
6840,0.9325782248,0.9001910507,0.8484696449,0.8851056893,0.9149130012,0.9636696154,0.9449216849
6841,0.9647454665,0.9454596711,0.9038701005,0.9346526242,0.955854623,0.9798,0.9722
6842,0.917208834,0.883027976,0.8345253978,0.8689428424,0.9007035454,0.9521311131,0.9330339389
6843,0.9286100893,0.8948351209,0.8508208153,0.8843269012,0.911259851,0.9587052341,0.9438908942
6844,0.882408044,0.8286535328,0.7463398611,0.8030844159,0.8536342113,0.9353487852,0.9046402782
6845,0.9084168991,0.8617297305,0.7947310424,0.8440918419,0.8815703823,0.9471432816,0.9254543389
6846,0.7439257795,0.6433518811,0.5133256946,0.6025936629,0.6855564028,0.8573835732,0.790576874
6847,0.777209286,0.6763420248,0.5280025804,0.6308288733,0.7241693031,0.8694836368,0.8178643082
6848,0.7618321064,0.6602051559,0.5213647119,0.6155019433,0.7083403522,0.8612210645,0.8037703444
6849,0.8623491238,0.7980177079,0.702589938,0.7668718673,0.8279268403,0.9307232589,0.8940559994
6850,0.8109399858,0.7300770362,0.6177973138,0.6966187528,0.7658443536,0.8909161665,0.8443796456
6851,0.8795705063,0.8226975314,0.7335801863,0.7938089879,0.8478387513,0.9341332246,0.9031691748
6852,0.8114121693,0.7390623517,0.6207159041,0.7042337531,0.7696002009,0.8947365765,0.8452395041
6853,0.926482299,0.8753194131,0.7905374912,0.8464940606,0.9014140061,0.9600818279,0.9436890017
6854,0.6094249446,0.4708784833,0.436588891,0.4607793553,0.5056928113,0.7713001065,0.6805874114
6855,0.8807433928,0.8153397242,0.7291548295,0.7864404244,0.8460081304,0.9429661637,0.9087298761
6856,0.4656074432,0.4595125677,0.4505395881,0.4556789599,0.4627426551,0.5892542448,0.4674036122
6857,0.8250052076,0.7471328235,0.6511917272,0.7186264978,0.7845588108,0.898223322,0.8604233653
6858,0.7130981306,0.6003405355,0.438868776,0.5496480862,0.6470271731,0.8268703504,0.7585564431
6859,0.7861225096,0.6979701166,0.556818714,0.6546693503,0.7363271837,0.8758020878,0.8234898597
6860,0.7087142161,0.5657731158,0.3835458318,0.509739238,0.6272247743,0.8373466897,0.764499586
6861,0.8596296938,0.7795777552,0.6711883498,0.7435347823,0.8139743193,0.9253873712,0.8853336238
6862,0.8162210403,0.7139489967,0.5645541152,0.6693936332,0.7607940226,0.8982591193,0.8529764312
6863,0.4428875613,0.4323504003,0.40855951,0.4251336668,0.4391151008,0.5560244359,0.4438636577
6864,0.8516832511,0.7868694361,0.6907912718,0.7568616571,0.8159885687,0.9168539049,0.8811478757
6865,0.7801970564,0.6831644138,0.5564472629,0.6474355747,0.7288188136,0.8799640399,0.8243630287
6866,0.7731122451,0.6713588881,0.537440858,0.6279487896,0.7169420874,0.8726238011,0.8190973238
6867,0.894652599,0.8543725034,0.7851133162,0.8348587333,0.871121001,0.9359788657,0.9115056856
6868,0.9100525766,0.8691069838,0.8113418914,0.8510797825,0.8860746211,0.9511565572,0.9285182295
6869,0.687530568,0.5565884981,0.4572066824,0.5003514451,0.6135273603,0.8110226967,0.742125018
6870,0.9394704746,0.9026080658,0.8555059328,0.8893594014,0.9198986491,0.9662,0.9503094287
6871,0.9111917929,0.865723606,0.8012625822,0.8430960703,0.8862171313,0.9499669225,0.9267285836
6872,0.9398490522,0.9087582693,0.8628652002,0.8934294571,0.9235568499,0.9643216307,0.9510627299
6873,0.887585625,0.840920149,0.7677721217,0.8201208664,0.8640007058,0.9331629166,0.9066027065
6874,0.876360246,0.8173186099,0.7327388878,0.7909759867,0.8421220356,0.9312519405,0.8995452006
6875,0.8305968438,0.7626816195,0.6683322331,0.7327689279,0.7969833399,0.9089037848,0.8608078614
6876,0.9046469475,0.8538336441,0.7735621019,0.8267486416,0.8783094068,0.9483056598,0.9229194517
6877,0.6869832122,0.5613472599,0.3776170849,0.4999122357,0.6179210632,0.8122198132,0.740503802
6878,0.835184566,0.7469580239,0.6478379451,0.7187572127,0.7792374116,0.927816148,0.8803572083
6879,0.7353347078,0.6081213921,0.4215325506,0.5457097257,0.6704777705,0.8637197215,0.7912039042
6880,0.9151735973,0.8756781343,0.7973130484,0.8534213631,0.893486885,0.9538267426,0.9344282829
6881,0.8730098127,0.7928903577,0.6613863172,0.7558023761,0.8290242359,0.9320111703,0.8975860127
6882,0.8093868002,0.7184798455,0.6006785482,0.6816009271,0.7575268655,0.893212101,0.8497159261
6883,0.9324277932,0.8878301884,0.8336341882,0.8715635998,0.9039615396,0.9672,0.9482979397
6884,0.9040678963,0.8601240163,0.7995769172,0.8417270267,0.8800418013,0.9441938246,0.9214028556
6885,0.9163745391,0.8807616864,0.8252340625,0.8658960988,0.8970569567,0.9502402894,0.9306854713
6886,0.8372809338,0.7652340621,0.6699384548,0.7343111805,0.7975350232,0.9064874369,0.8680250235
6887,0.8507820273,0.7863523308,0.7003799256,0.7611601115,0.8138062965,0.9173806114,0.8744885874
6888,0.9245170011,0.8890686417,0.8345531616,0.8739438326,0.9067132369,0.956527106,0.9401030656
6889,0.3401730386,0.186719283,0.1318635704,0.1661859125,0.2251402513,0.6184593842,0.4664354483
6890,0.4000583927,0.2591289498,0.2329109631,0.2500694895,0.2978594713,0.6123872535,0.4826067819
6891,0.8363470434,0.7555542912,0.6471958034,0.719167007,0.7903528831,0.9118842795,0.8678767121
6892,0.8961660819,0.8437267035,0.7650184296,0.8173187059,0.8685675261,0.9462795544,0.9176430143
6893,0.7686871078,0.6666744233,0.5098230354,0.6172276298,0.712046586,0.8674693728,0.8148434318
6894,0.8660625677,0.803082737,0.7108335198,0.775133829,0.8327441319,0.9239706735,0.8913544045
6895,0.9155975348,0.8591439503,0.7841796136,0.8308930759,0.8834874614,0.9578776937,0.9357065233
6896,0.8057114781,0.7252736684,0.6144867629,0.691929181,0.7604964089,0.8816467801,0.8387721415
6897,0.8241789173,0.7448453753,0.6434701695,0.7143908112,0.7808335578,0.8984960845,0.8573938099
6898,0.6777975178,0.5393031998,0.4032188277,0.4749583637,0.5973419342,0.8031507213,0.7331874574
6899,0.6417314818,0.5344154443,0.3786254981,0.4861275265,0.5817378716,0.7727199373,0.6929403875
6900,0.6767508158,0.563537156,0.4118840745,0.516020102,0.6110307572,0.8190199111,0.7332119326
6901,0.6889877248,0.5693058366,0.4006976666,0.5213475754,0.6238881455,0.7994806864,0.7353113258
6902,0.913776775,0.8706718079,0.8173948253,0.8533286071,0.8914818666,0.9492224796,0.9314919849
6903,0.8122722349,0.7270077159,0.610468218,0.6862879224,0.7642239763,0.8927640265,0.8474284181
6904,0.6412937533,0.507966778,0.4334530898,0.4504257803,0.565893053,0.7770668568,0.697706792
6905,0.8659791097,0.7976373848,0.6958252753,0.7675502851,0.8273774614,0.9261987301,0.8918008123
6906,0.8443501655,0.780864019,0.6903696098,0.7538641667,0.8081731872,0.9157426197,0.8777617449
6907,0.837529349,0.7752222877,0.6886676548,0.7510426944,0.8016842447,0.9124235943,0.8656266883
6908,0.8299674597,0.7441622982,0.6198958091,0.7046221734,0.7823901952,0.9082503284,0.8643711276
6909,0.9623868218,0.9471921785,0.9202226758,0.9395244044,0.9543084289,0.9766,0.9688
6910,0.9574796228,0.9393383803,0.9110648152,0.9316915771,0.948369001,0.9744,0.9648321677
6911,0.9688,0.9548311149,0.9299732342,0.9477429857,0.9597370637,0.9802,0.9736
6912,0.9568959578,0.9372172043,0.9054052718,0.9296013844,0.9465859554,0.9732,0.963902084
6913,0.9766,0.9675310067,0.9464869585,0.9619000871,0.9718,0.9852,0.9802
6914,0.9274810928,0.8909246539,0.8372144744,0.8750661416,0.9085834286,0.9594660495,0.9428470168
6915,0.9617245156,0.939897882,0.9003468411,0.9303697519,0.9495036878,0.9782,0.9694
6916,0.9522787832,0.9264363933,0.8765722602,0.9136797644,0.9405689636,0.973,0.9605243301
6917,0.950485235,0.9286777002,0.8850351519,0.9151442922,0.9392245552,0.972,0.9605625527
